,,,,,,,Rv0979A,168.55,
Rv0980c,1095078,1096451,1373,-,50.37,1
,,,,,,,Rv0980c,50.37,
Rv0981 - Rv0984,1096822,1101005,4183,+,117.6,4
,,,,,,,Rv0981,110.54,
,,,,,,,Rv0982,92.66,
,,,,,,,Rv0983,129.38,114.41
,,,,,,,Rv0984,141.01,
Rv0985c,1101025,1101480,455,-,83.99,1
,,,,,,,Rv0985c,83.99,
Rv0986 - Rv0988,1101803,1106276,4473,+,28.53,3
,,,,,,,Rv0986,18.58,
,,,,,,,Rv0987,21.01,
,,,,,,,Rv0988,31.83,42.71
Rv0989c,1106405,1107382,977,-,17.18,1
,,,,,,,Rv0989c,17.18,
Rv0990c - Rv0992c,1107443,1109171,1728,-,33.07,3
,,,,,,,Rv0990c,10.58,
,,,,,,,Rv0991c,68.07,35.89
,,,,,,,Rv0992c,23.99,26.84
Rv0993 - Rv0999,1109272,1116525,7253,+,42.52,8
,,,,,,,Rv0993,28.21,
,,,,,,,Rv0994,53.55,57.6
,,,,,,,Rv0995,21.82,19.37
,,,,,,,Rv0996,47.22,37.48
,,,,,,,EBG00000313370,61.67,32.47
,,,,,,,Rv0997,48.69,70.41
,,,,,,,Rv0998,46.17,61.79
,,,,,,,Rv0999,30.91,20.39
Rv1000c,1116531,1117148,617,-,24.71,1
,,,,,,,Rv1000c,24.71,
Rv1001,1117185,1118393,1208,+,22.38,1
,,,,,,,Rv1001,22.38,
Rv1002c,1118428,1119939,1511,-,15.54,1
,,,,,,,Rv1002c,15.54,
Rv1003,1120022,1120879,857,+,10.67,1
,,,,,,,Rv1003,10.67,
Rv1004c - Rv1005c,1120889,1123598,2709,-,16.84,2
,,,,,,,Rv1004c,21.59,
,,,,,,,Rv1005c,17.29,11.64
Rv1006,1123714,1125417,1703,+,162.9,1
,,,,,,,Rv1006,162.9,
Rv1007c,1125444,1127003,1559,-,19.77,1
,,,,,,,Rv1007c,19.77,
Rv1008,1127089,1127883,794,+,6.29,1
,,,,,,,Rv1008,6.29,
Rv1009,1128091,1131111,3020,+,71.83,1
,,,,,,,Rv1009,71.83,
Rv1010 - Rv1012,1129152,1131421,2269,+,17.38,3
,,,,,,,Rv1010,28.18,
,,,,,,,Rv1011,20.34,21.16
,,,,,,,Rv1012,7.24,10.0
Rv1013,1131625,1133259,1634,+,60.85,1
,,,,,,,Rv1013,60.85,
Rv1014c - EBG00000313319,1133333,1138147,4814,-,57.35,6
,,,,,,,Rv1014c,27.03,
,,,,,,,Rv1015c,71.3,72.31
,,,,,,,Rv1016c,55.82,128.2
,,,,,,,Rv1017c,70.04,56.67
,,,,,,,Rv1018c,56.72,39.45
,,,,,,,EBG00000313319,18.51,34.81
Rv1019 - Rv1026,1138315,1147978,9663,+,26.36,8
,,,,,,,Rv1019,56.07,
,,,,,,,Rv1020,14.14,68.54
,,,,,,,Rv1021,20.56,
,,,,,,,Rv1022,22.8,27.31
,,,,,,,Rv1023,20.74,19.75
,,,,,,,Rv1024,15.91,22.0
,,,,,,,Rv1025,22.52,16.24
,,,,,,,Rv1026,16.11,
Rv1027c - Rv1028c,1148427,1151686,3259,-,11.89,2
,,,,,,,Rv1027c,11.5,
,,,,,,,Rv1028c,12.29,
Rv1028A - Rv1031,1151920,1156422,4502,+,7.72,4
,,,,,,,Rv1028A,3.99,
,,,,,,,Rv1029,10.73,
,,,,,,,Rv1030,4.77,
,,,,,,,Rv1031,11.39,
Rv1032c - Rv1033c,1156426,1158736,2310,-,21.45,2
,,,,,,,Rv1032c,17.48,
,,,,,,,Rv1033c,26.99,19.88
Rv1034c,1158918,1159307,389,-,NOT EXPRESSED,1.23
Rv1035c - Rv1036c,1159375,1160433,1058,-,5.14,2
,,,,,,,Rv1035c,3.27,
,,,,,,,Rv1036c,5.56,6.59
Rv1037c - Rv1042c,1160544,1165499,4955,-,28.18,6
,,,,,,,Rv1037c,28.5,
,,,,,,,Rv1038c,32.42,24.52
,,,,,,,Rv1039c,8.72,7.36
,,,,,,,Rv1040c,7.03,2.17
,,,,,,,Rv1041c,54.31,12.98
,,,,,,,Rv1042c,103.8,
Rv1043c,1165781,1166806,1025,-,19.17,1
,,,,,,,Rv1043c,19.17,
Rv1044 - Rv1045,1167053,1168554,1501,+,15.0,2
,,,,,,,Rv1044,4.92,
,,,,,,,Rv1045,25.09,
Rv1046c,1168704,1169228,524,-,131.46,1
,,,,,,,Rv1046c,131.46,
Rv1047,1169423,1170670,1247,+,22.35,1
,,,,,,,Rv1047,22.35,
Rv1048c,1171038,1172153,1115,-,8.77,1
,,,,,,,Rv1048c,8.77,
Rv1049,1172386,1172832,446,+,11.42,1
,,,,,,,Rv1049,11.42,
Rv1050,1172881,1173786,905,+,NOT EXPRESSED,1.17
Rv1051c,1173945,1174700,755,-,NOT EXPRESSED,0.57
EBG00000313344,1175225,1175315,90,+,35.64,1
,,,,,,,EBG00000313344,35.64,
Rv1052,1175723,1176112,389,+,20.06,1
,,,,,,,Rv1052,20.06,
Rv1053c,1176011,1176286,275,-,24.18,1
,,,,,,,Rv1053c,24.18,
Rv1054 - Rv1056,1176928,1178392,1464,+,18.07,4
,,,,,,,Rv1054,25.13,
,,,,,,,Rv1055,28.43,
,,,,,,,EBG00000313331,13.44,14.57
,,,,,,,Rv1056,11.87,14.97
Rv1057,1179396,1180577,1181,+,75.36,1
,,,,,,,Rv1057,75.36,
Rv1058,1180684,1182315,1631,+,7.0,1
,,,,,,,Rv1058,7.0,
Rv1059 - Rv1062,1182391,1185740,3349,+,17.97,4
,,,,,,,Rv1059,10.19,
,,,,,,,Rv1060,39.27,30.89
,,,,,,,Rv1061,14.48,12.12
,,,,,,,Rv1062,10.87,8.0
Rv1063c - Rv1064c,1185741,1187323,1582,-,13.39,2
,,,,,,,Rv1063c,19.09,
,,,,,,,Rv1064c,7.97,13.1
Rv1065 - Rv1066,1187435,1188393,958,+,38.12,2
,,,,,,,Rv1065,49.6,
,,,,,,,Rv1066,26.63,
Rv1067c,1188421,1190424,2003,-,2.28,1
,,,,,,,Rv1067c,2.28,
Rv1068c,1190757,1192148,1391,-,NOT EXPRESSED,1.33
Rv1069c - Rv1071c,1192510,1196092,3582,-,13.88,3
,,,,,,,Rv1069c,13.98,
,,,,,,,Rv1070c,15.06,
,,,,,,,Rv1071c,13.05,13.42
Rv1072 - Rv1073,1196279,1198082,1803,+,421.34,2
,,,,,,,Rv1072,539.27,
,,,,,,,Rv1073,123.12,601.64
Rv1074c - Rv1075c,1198156,1200370,2214,-,72.98,2
,,,,,,,Rv1074c,106.19,
,,,,,,,Rv1075c,50.02,62.72
Rv1076 - Rv1079,1200767,1205233,4466,+,95.07,4
,,,,,,,Rv1076,90.85,
,,,,,,,Rv1077,63.59,96.47
,,,,,,,Rv1078,110.33,67.7
,,,,,,,Rv1079,65.98,170.59
Rv1080c,1205304,1205798,494,-,204.97,1
,,,,,,,Rv1080c,204.97,
Rv1081c,1205984,1206418,434,-,23.02,1
,,,,,,,Rv1081c,23.02,
Rv1082 - Rv1084,1206520,1209657,3137,+,34.22,3
,,,,,,,Rv1082,35.66,
,,,,,,,Rv1083,53.0,
,,,,,,,Rv1084,13.99,
Rv1085c,1209756,1210484,728,-,23.18,1
,,,,,,,Rv1085c,23.18,
Rv1086 - Rv1087A,1210595,1214360,3765,+,17.75,3
,,,,,,,Rv1086,43.91,
,,,,,,,Rv1087,9.42,12.02
,,,,,,,Rv1087A,10.7,12.71
Rv1088,1214513,1214947,434,+,NOT EXPRESSED,1.79
Rv1089 - Rv1091,1214769,1219030,4261,+,4.52,4
,,,,,,,Rv1089,4.03,
,,,,,,,Rv1089A,2.31,3.14
,,,,,,,Rv1090,7.75,
,,,,,,,Rv1091,6.11,3.76
Rv1092c - EBG00000313338,1219248,1220487,1239,-,11.36,2
,,,,,,,Rv1092c,14.33,
,,,,,,,EBG00000313338,13.96,5.79
Rv1093,1220574,1221854,1280,+,32.63,1
,,,,,,,Rv1093,32.63,
Rv1094 - Rv1095,1221959,1224298,2339,+,375.1,2
,,,,,,,Rv1094,808.13,
,,,,,,,Rv1095,119.56,197.6
Rv1096,1224385,1225260,875,+,48.44,1
,,,,,,,Rv1096,48.44,
Rv1097c - Rv1099c,1225263,1228684,3421,-,28.9,3
,,,,,,,Rv1097c,55.63,
,,,,,,,Rv1098c,26.45,
,,,,,,,Rv1099c,23.21,10.29
Rv1100,1228683,1229384,701,+,44.54,1
,,,,,,,Rv1100,44.54,
Rv1101c - Rv1103c,1229391,1231291,1900,-,114.65,3
,,,,,,,Rv1101c,39.23,
,,,,,,,Rv1102c,133.59,169.44
,,,,,,,Rv1103c,116.35,
Rv1104,1231301,1231990,689,+,18.22,1
,,,,,,,Rv1104,18.22,
Rv1105,1232311,1232826,515,+,10.37,1
,,,,,,,Rv1105,10.37,
Rv1106c - Rv1109c,1232844,1236095,3251,-,84.61,4
,,,,,,,Rv1106c,47.31,
,,,,,,,Rv1107c,111.93,50.5
,,,,,,,Rv1108c,40.0,
,,,,,,,Rv1109c,173.32,
Rv1110,1236185,1237192,1007,+,78.39,1
,,,,,,,Rv1110,78.39,
Rv1111c,1237209,1238192,983,-,45.98,1
,,,,,,,Rv1111c,45.98,
Rv1112,1238255,1240885,2630,+,7.13,1
,,,,,,,Rv1112,7.13,
Rv1113 - Rv1116,1239416,1241188,1772,+,17.12,4
,,,,,,,Rv1113,20.26,
,,,,,,,Rv1114,9.76,
,,,,,,,Rv1115,8.31,5.64
,,,,,,,Rv1116,37.82,20.91
Rv1116A,1241115,1241390,275,-,39.21,1
,,,,,,,Rv1116A,39.21,
Rv1117,1241633,1241956,323,+,181.38,1
,,,,,,,Rv1117,181.38,
Rv1118c - Rv1120c,1241971,1243504,1533,-,23.3,3
,,,,,,,Rv1118c,33.14,
,,,,,,,Rv1119c,20.52,35.12
,,,,,,,Rv1120c,4.42,
Rv1121 - Rv1122,1243707,1246151,2444,+,45.43,2
,,,,,,,Rv1121,49.88,
,,,,,,,Rv1122,36.1,50.32
Rv1123c,1246144,1247052,908,-,32.68,1
,,,,,,,Rv1123c,32.68,
Rv1124 - Rv1125,1247127,1249326,2199,+,8.7,2
,,,,,,,Rv1124,8.92,
,,,,,,,Rv1125,9.97,7.2
Rv1126c,1249330,1251404,2074,-,30.67,1
,,,,,,,Rv1126c,30.67,
Rv1127c,1249932,1251404,1472,-,20.16,1
,,,,,,,Rv1127c,20.16,
Rv1128c - Rv1129c,1251617,1254534,2917,-,2.55,2
,,,,,,,Rv1128c,3.13,
,,,,,,,Rv1129c,2.45,2.08
Rv1130 - Rv1132,1254555,1259055,4500,+,28.26,3
,,,,,,,Rv1130,22.06,
,,,,,,,Rv1131,30.37,
,,,,,,,Rv1132,31.78,28.83
Rv1133c,1259067,1261346,2279,-,86.73,1
,,,,,,,Rv1133c,86.73,
Rv1134,1261922,1262158,236,+,4.14,1
,,,,,,,Rv1134,4.14,
Rv1135c,1262272,1264128,1856,-,5.83,1
,,,,,,,Rv1135c,5.83,
Rv1135A - Rv1136,1264314,1264947,633,+,4.8,2
,,,,,,,Rv1135A,2.69,
,,,,,,,Rv1136,5.22,6.48
Rv1137c - Rv1139c,1265087,1266985,1898,-,13.5,3
,,,,,,,Rv1137c,5.82,
,,,,,,,Rv1138c,12.81,13.35
,,,,,,,Rv1139c,22.03,
Rv1140,1267347,1268195,848,+,35.7,1
,,,,,,,Rv1140,35.7,
Rv1141c - Rv1142c,1268203,1269958,1755,-,29.46,2
,,,,,,,Rv1141c,30.82,
,,,,,,,Rv1142c,33.44,24.13
Rv1143 - Rv1144,1270062,1271908,1846,+,25.82,2
,,,,,,,Rv1143,15.65,
,,,,,,,Rv1144,46.06,15.75
Rv1145 - Rv1147,1272423,1275550,3127,+,12.73,3
,,,,,,,Rv1145,9.27,
,,,,,,,Rv1146,14.34,6.67
,,,,,,,Rv1147,16.34,17.03
Rv1148c,1276300,1277748,1448,-,24.07,1
,,,,,,,Rv1148c,24.07,
Rv1149 - Rv1150,1277893,1278820,927,+,53.32,2
,,,,,,,Rv1149,94.05,
,,,,,,,Rv1150,12.6,
Rv1151c,1278904,1279617,713,-,16.19,1
,,,,,,,Rv1151c,16.19,
Rv1152,1279655,1280020,365,+,62.39,1
,,,,,,,Rv1152,62.39,
Rv1153c - Rv1154c,1279998,1281484,1486,-,23.59,2
,,,,,,,Rv1153c,25.02,
,,,,,,,Rv1154c,22.16,
Rv1155 - Rv1156,1281429,1282893,1464,+,79.31,2
,,,,,,,Rv1155,67.46,
,,,,,,,Rv1156,123.53,46.94
Rv1157c,1283056,1284171,1115,-,42.03,1
,,,,,,,Rv1157c,42.03,
EBG00000313317,1283693,1283815,122,+,39.4,1
,,,,,,,EBG00000313317,39.4,
Rv1158c,1284179,1284862,683,-,43.56,1
,,,,,,,Rv1158c,43.56,
Rv1159,1284992,1286287,1295,+,33.96,1
,,,,,,,Rv1159,33.96,
Rv1159A,1286284,1286568,284,-,89.92,1
,,,,,,,Rv1159A,89.92,
Rv1160,1286595,1287020,425,+,28.61,1
,,,,,,,Rv1160,28.61,
Rv1161,1287328,1294146,6818,+,396.2,1
,,,,,,,Rv1161,396.2,
Rv1162,1291065,1296054,4989,+,261.48,1
,,,,,,,Rv1162,261.48,
Rv1163 - Rv1166,1292798,1298059,5261,+,77.57,4
,,,,,,,Rv1163,100.05,
,,,,,,,Rv1164,98.65,62.0
,,,,,,,Rv1165,49.67,173.27
,,,,,,,Rv1166,38.53,20.85
Rv1167c,1298087,1299804,1717,-,40.19,1
,,,,,,,Rv1167c,40.19,
Rv1168c - Rv1169c,1298764,1300124,1360,-,200.81,2
,,,,,,,Rv1168c,146.85,
,,,,,,,Rv1169c,239.85,215.72
Rv1170,1300304,1301215,911,+,24.5,1
,,,,,,,Rv1170,24.5,
Rv1171,1301307,1301747,440,+,138.3,1
,,,,,,,Rv1171,138.3,
Rv1172c,1301755,1302681,926,-,107.64,1
,,,,,,,Rv1172c,107.64,
Rv1173,1302931,1305501,2570,+,69.43,1
,,,,,,,Rv1173,69.43,
Rv1174c - Rv1176c,1305669,1308792,3123,-,239.43,3
,,,,,,,Rv1174c,631.18,
,,,,,,,Rv1175c,49.56,259.58
,,,,,,,Rv1176c,17.39,
Rv1177 - Rv1178,1309005,1310452,1447,+,275.34,2
,,,,,,,Rv1177,344.89,
,,,,,,,Rv1178,111.44,369.7
Rv1179c,1310480,1313299,2819,-,39.68,1
,,,,,,,Rv1179c,39.68,
Rv1180 - Rv1183,1313725,1324528,10803,+,140.93,4
,,,,,,,Rv1180,110.4,
,,,,,,,Rv1181,122.16,110.44
,,,,,,,Rv1182,191.2,200.49
,,,,,,,Rv1183,132.5,119.31
Rv1184c,1324532,1327512,2980,-,109.7,1
,,,,,,,Rv1184c,109.7,
Rv1185c,1325776,1327512,1736,-,87.43,1
,,,,,,,Rv1185c,87.43,
Rv1186c,1327689,1329305,1616,-,9.14,1
,,,,,,,Rv1186c,9.14,
Rv1187 - Rv1191,1329390,1334845,5455,+,9.71,5
,,,,,,,Rv1187,15.24,
,,,,,,,Rv1188,10.05,
,,,,,,,Rv1189,7.79,10.46
,,,,,,,Rv1190,4.61,4.0
,,,,,,,Rv1191,15.78,9.75
Rv1192 - Rv1193,1334927,1337215,2288,+,238.26,2
,,,,,,,Rv1192,468.52,
,,,,,,,Rv1193,42.23,204.03
Rv1194c,1337248,1338513,1265,-,175.46,1
,,,,,,,Rv1194c,175.46,
Rv1195 - Rv1198,1339003,1341290,2287,+,403.84,5
,,,,,,,Rv1195,621.71,
,,,,,,,Rv1196,296.67,751.72
,,,,,,,EBG00000313387,437.34,453.87
,,,,,,,Rv1197,370.23,356.41
,,,,,,,Rv1198,250.37,96.25
Rv1199c,1341358,1342605,1247,-,38.69,1
,,,,,,,Rv1199c,38.69,
Rv1200,1342942,1344219,1277,+,28.98,1
,,,,,,,Rv1200,28.98,
Rv1201c,1344216,1345169,953,-,45.85,1
,,,,,,,Rv1201c,45.85,
Rv1202,1345260,1346324,1064,+,19.8,1
,,,,,,,Rv1202,19.8,
Rv1203c - Rv1204c,1346321,1348624,2303,-,12.77,2
,,,,,,,Rv1203c,7.17,
,,,,,,,Rv1204c,9.63,21.52
Rv1205 - Rv1206,1348719,1351125,2406,+,39.55,2
,,,,,,,Rv1205,53.7,
,,,,,,,Rv1206,29.82,35.12
Rv1207 - Rv1210,1351191,1354136,2945,+,40.39,4
,,,,,,,Rv1207,32.68,
,,,,,,,Rv1208,33.73,
,,,,,,,Rv1209,46.79,44.85
,,,,,,,Rv1210,43.88,
Rv1211,1354243,1354470,227,+,480.38,1
,,,,,,,Rv1211,480.38,
Rv1212c,1354498,1355661,1163,-,68.23,1
,,,,,,,Rv1212c,68.23,
Rv1213,1355836,1357050,1214,+,37.94,1
,,,,,,,Rv1213,37.94,
Rv1214c - Rv1216c,1357293,1360146,2853,-,38.86,3
,,,,,,,Rv1214c,14.83,
,,,,,,,Rv1215c,41.34,26.55
,,,,,,,Rv1216c,31.21,80.36
Rv1217c - Rv1220c,1360155,1364150,3995,-,11.18,4
,,,,,,,Rv1217c,9.09,
,,,,,,,Rv1218c,12.51,
,,,,,,,Rv1219c,13.75,
,,,,,,,Rv1220c,16.19,4.38
Rv1221 - Rv1224,1364413,1367858,3445,+,159.26,5
,,,,,,,Rv1221,297.77,
,,,,,,,EBG00000313390,131.18,87.58
,,,,,,,Rv1222,212.86,
,,,,,,,Rv1223,178.02,160.0
,,,,,,,Rv1224,117.2,89.5
Rv1225c - Rv1227c,1367891,1370825,2934,-,20.05,3
,,,,,,,Rv1225c,50.12,
,,,,,,,Rv1226c,5.8,17.96
,,,,,,,Rv1227c,6.32,
Rv1228,1370920,1371477,557,+,107.07,1
,,,,,,,Rv1228,107.07,
Rv1229c - Rv1230c,1371777,1374197,2420,-,51.7,2
,,,,,,,Rv1229c,62.75,
,,,,,,,Rv1230c,73.74,18.62
Rv1231c - Rv1233c,1374322,1376826,2504,-,38.2,3
,,,,,,,Rv1231c,27.63,
,,,,,,,Rv1232c,23.07,
,,,,,,,Rv1233c,61.59,40.52
Rv1234 - Rv1238,1376976,1381865,4889,+,30.09,5
,,,,,,,Rv1234,41.48,
,,,,,,,Rv1235,15.94,19.43
,,,,,,,Rv1236,20.47,
,,,,,,,Rv1237,36.1,30.0
,,,,,,,Rv1238,43.32,34.0
Rv1239c,1381942,1383042,1100,-,22.68,1
,,,,,,,Rv1239c,22.68,
Rv1240 - Rv1242,1383213,1384966,1753,+,24.56,3
,,,,,,,Rv1240,29.44,
,,,,,,,Rv1241,26.04,25.36
,,,,,,,Rv1242,17.4,
Rv1243c,1384989,1386677,1688,-,2.62,1
,,,,,,,Rv1243c,2.62,
Rv1244,1386857,1387717,860,+,27.55,1
,,,,,,,Rv1244,27.55,
Rv1245c - Rv1249c,1387798,1393982,6184,-,50.5,5
,,,,,,,Rv1245c,39.29,
,,,,,,,Rv1246c,32.54,23.51
,,,,,,,Rv1247c,49.94,
,,,,,,,Rv1248c,87.27,71.96
,,,,,,,Rv1249c,47.1,52.41
Rv1250,1394179,1395918,1739,+,20.0,1
,,,,,,,Rv1250,20.0,
Rv1251c - Rv1252c,1395821,1399904,4083,-,7.1,2
,,,,,,,Rv1251c,6.71,
,,,,,,,Rv1252c,8.04,6.54
Rv1253 - Rv1254,1399970,1402809,2839,+,38.53,2
,,,,,,,Rv1253,35.74,
,,,,,,,Rv1254,41.33,
Rv1255c - Rv1258c,1402778,1407340,4562,-,22.67,4
,,,,,,,Rv1255c,46.61,
,,,,,,,Rv1256c,17.12,
,,,,,,,Rv1257c,32.46,9.68
,,,,,,,Rv1258c,7.47,
Rv1259 - Rv1260,1407339,1409358,2019,+,11.47,2
,,,,,,,Rv1259,6.16,
,,,,,,,Rv1260,18.26,10.0
Rv1261c - Rv1262c,1409484,1410372,888,-,30.65,2
,,,,,,,Rv1261c,37.8,
,,,,,,,Rv1262c,35.35,18.8
Rv1263,1410431,1411819,1388,+,2.87,1
,,,,,,,Rv1263,2.87,
Rv1264,1411894,1413087,1193,+,83.94,1
,,,,,,,Rv1264,83.94,
EBG00000313343,1413094,1413224,130,-,5204.56,1
,,,,,,,EBG00000313343,5204.56,
Rv1265,1413260,1413940,680,+,135.52,1
,,,,,,,Rv1265,135.52,
Rv1266c,1413960,1415840,1880,-,31.78,1
,,,,,,,Rv1266c,31.78,
Rv1267c,1416181,1419748,3567,-,8.35,1
,,,,,,,Rv1267c,8.35,
Rv1268c - Rv1273c,1417658,1424050,6392,-,30.34,6
,,,,,,,Rv1268c,9.26,
,,,,,,,Rv1269c,31.8,18.46
,,,,,,,Rv1270c,34.07,16.79
,,,,,,,Rv1271c,67.09,52.88
,,,,,,,Rv1272c,16.67,47.06
,,,,,,,Rv1273c,9.33,
Rv1274 - Rv1275,1424197,1425293,1096,+,63.7,2
,,,,,,,Rv1274,66.48,
,,,,,,,Rv1275,60.93,
Rv1276c,1425438,1425914,476,-,6.78,1
,,,,,,,Rv1276c,6.78,
Rv1277 - Rv1279,1426164,1431648,5484,+,27.32,3
,,,,,,,Rv1277,17.33,
,,,,,,,Rv1278,16.3,
,,,,,,,Rv1279,31.77,43.9
Rv1280c - Rv1283c,1431665,1437117,5452,-,21.0,4
,,,,,,,Rv1280c,34.5,
,,,,,,,Rv1281c,14.85,
,,,,,,,Rv1282c,16.28,
,,,,,,,Rv1283c,18.38,
Rv1284 - Rv1289,1437324,1443399,6075,+,26.37,6
,,,,,,,Rv1284,29.76,
,,,,,,,Rv1285,23.14,45.14
,,,,,,,Rv1286,34.9,
,,,,,,,Rv1287,34.56,36.0
,,,,,,,Rv1288,11.06,29.88
,,,,,,,Rv1289,14.58,4.67
Rv1290c,1443482,1445047,1565,-,7.87,1
,,,,,,,Rv1290c,7.87,
Rv1290A,1445058,1445372,314,+,9.51,1
,,,,,,,Rv1290A,9.51,
Rv1291c - EBG00000313334,1445499,1446265,766,-,8.88,2
,,,,,,,Rv1291c,3.59,
,,,,,,,EBG00000313334,11.35,11.69
Rv1292 - Rv1296,1446379,1452947,6568,+,32.47,5
,,,,,,,Rv1292,25.0,
,,,,,,,Rv1293,35.76,
,,,,,,,Rv1294,45.71,33.5
,,,,,,,Rv1295,45.93,
,,,,,,,Rv1296,21.11,20.28
Rv1297 - Rv1298,1453204,1455405,2201,+,644.77,2
,,,,,,,Rv1297,584.07,
,,,,,,,Rv1298,660.74,689.5
Rv1299 - Rv1302,1455495,1459509,4014,+,43.92,4
,,,,,,,Rv1299,64.57,
,,,,,,,Rv1300,50.57,
,,,,,,,Rv1301,44.87,55.19
,,,,,,,Rv1302,28.11,20.19
Rv1303 - Rv1312,1459766,1468131,8365,+,124.57,10
,,,,,,,Rv1303,50.31,
,,,,,,,Rv1304,45.6,
,,,,,,,Rv1305,174.23,170.63
,,,,,,,Rv1306,179.52,182.13
,,,,,,,Rv1307,135.66,188.29
,,,,,,,Rv1308,121.68,144.29
,,,,,,,Rv1309,113.18,117.57
,,,,,,,Rv1310,109.66,127.3
,,,,,,,Rv1311,114.85,135.93
,,,,,,,Rv1312,68.2,63.25
Rv1313c - Rv1314c,1468171,1470252,2081,-,21.38,2
,,,,,,,Rv1313c,33.93,
,,,,,,,Rv1314c,12.14,18.08
Rv1315,1470321,1471742,1421,+,61.94,1
,,,,,,,Rv1315,61.94,
EBG00000313377 - EBG00000313325,1471619,1473382,1763,+,469.86,2
,,,,,,,EBG00000313377,631.1,
,,,,,,,EBG00000313325,377.22,401.26
EBG00000313339,1473658,1476795,3137,+,1128.17,1
,,,,,,,EBG00000313339,1128.17,
EBG00000313349,1476899,1477013,114,+,87.46,1
,,,,,,,EBG00000313349,87.46,
Rv1316c - Rv1320c,1477134,1484217,7083,-,38.92,5
,,,,,,,Rv1316c,85.69,
,,,,,,,Rv1317c,47.43,
,,,,,,,Rv1318c,22.51,19.47
,,,,,,,Rv1319c,27.5,25.77
,,,,,,,Rv1320c,43.29,39.69
Rv1321 - Rv1322,1484279,1485278,999,+,112.76,2
,,,,,,,Rv1321,79.05,
,,,,,,,Rv1322,190.94,68.3
Rv1322A,1485313,1485771,458,-,636.66,1
,,,,,,,Rv1322A,636.66,
Rv1323 - Rv1324,1485862,1488075,2213,+,128.18,2
,,,,,,,Rv1323,196.91,
,,,,,,,Rv1324,102.53,85.1
Rv1325c,1488154,1492312,4158,-,4.9,1
,,,,,,,Rv1325c,4.9,
Rv1326c - Rv1327c,1490117,1494425,4308,-,31.1,2
,,,,,,,Rv1326c,29.76,
,,,,,,,Rv1327c,32.53,31.0
Rv1328,1494564,1497155,2591,+,27.07,1
,,,,,,,Rv1328,27.07,
Rv1329c,1497195,1499189,1994,-,11.37,1
,,,,,,,Rv1329c,11.37,
Rv1330c,1499213,1500559,1346,-,7.54,1
,,,,,,,Rv1330c,7.54,
Rv1331,1500661,1501582,921,+,298.74,1
,,,,,,,Rv1331,298.74,
Rv1332 - Rv1341,1500926,1508187,7261,+,72.45,10
,,,,,,,Rv1332,165.89,
,,,,,,,Rv1333,33.19,50.24
,,,,,,,Rv1334,48.41,35.38
,,,,,,,Rv1335,67.62,41.23
,,,,,,,Rv1336,58.36,66.2
,,,,,,,Rv1337,103.48,
,,,,,,,Rv1338,35.73,
,,,,,,,Rv1339,152.52,47.22
,,,,,,,Rv1340,83.36,124.29
,,,,,,,Rv1341,39.39,79.13
Rv1342c - Rv1343c,1508184,1508923,739,-,29.96,2
,,,,,,,Rv1342c,30.72,
,,,,,,,Rv1343c,29.21,
Rv1344 - Rv1346,1508968,1512006,3038,+,24.03,3
,,,,,,,Rv1344,25.46,
,,,,,,,Rv1345,23.16,
,,,,,,,Rv1346,23.46,
Rv1347c,1511973,1512605,632,-,19.48,1
,,,,,,,Rv1347c,19.48,
EBG00000313360 - Rv1351,1512728,1518560,5832,+,12.64,5
,,,,,,,EBG00000313360,29.98,
,,,,,,,Rv1348,11.84,14.92
,,,,,,,Rv1349,10.76,
,,,,,,,Rv1350,6.32,6.94
,,,,,,,Rv1351,7.7,
Rv1352,1518763,1519134,371,+,103.01,1
,,,,,,,Rv1352,103.01,
Rv1353c - Rv1357c,1519200,1526216,7016,-,12.09,5
,,,,,,,Rv1353c,12.45,
,,,,,,,Rv1354c,12.97,12.5
,,,,,,,Rv1355c,6.57,8.44
,,,,,,,Rv1356c,13.88,
,,,,,,,Rv1357c,9.29,20.61
Rv1358,1526612,1530925,4313,+,4.18,1
,,,,,,,Rv1358,4.18,
Rv1359 - Rv1360,1530173,1532370,2197,+,33.97,2
,,,,,,,Rv1359,15.03,
,,,,,,,Rv1360,70.78,16.11
Rv1361c - Rv1365c,1532443,1538169,5726,-,53.21,6
,,,,,,,Rv1361c,87.36,
,,,,,,,Rv1362c,32.45,22.56
,,,,,,,Rv1363c,38.89,
,,,,,,,EBG00000313340,92.99,73.08
,,,,,,,Rv1364c,46.93,
,,,,,,,Rv1365c,46.69,37.96
Rv1366 - Rv1366A,1538390,1539440,1050,+,26.41,2
,,,,,,,Rv1366,11.44,
,,,,,,,Rv1366A,41.38,
Rv1367c,1539512,1540645,1133,-,23.79,1
,,,,,,,Rv1367c,23.79,
Rv1368,1541020,1541805,785,+,100.29,1
,,,,,,,Rv1368,100.29,
Rv1369c,1541994,1542980,986,-,18.68,1
,,,,,,,Rv1369c,18.68,
Rv1370c,1542929,1543255,326,-,NOT EXPRESSED,1.72
Rv1371 - Rv1373,1543359,1546992,3633,+,39.74,3
,,,,,,,Rv1371,21.87,
,,,,,,,Rv1372,28.45,
,,,,,,,Rv1373,34.66,74.0
Rv1374c,1547072,1547530,458,-,68.62,1
,,,,,,,Rv1374c,68.62,
EBG00000313353,1547129,1547268,139,+,169.28,1
,,,,,,,EBG00000313353,169.28,
